Code,Name,Market,Marcap
005930,삼성전자,KOSPI,1359259776360000
000660,SK하이닉스,KOSPI,1040221127760000
005935,삼성전자우,KOSPI,136483341630300
402340,SK스퀘어,KOSPI,123249132524000
009150,삼성전기,KOSPI,96056093056000
373220,LG에너지솔루션,KOSPI,82368000000000
005380,현대차,KOSPI,80162665389000
207940,삼성바이오로직스,KOSPI,70593700275000
105560,KB금융,KOSPI,61963947129800
012450,한화에어로스페이스,KOSPI,55482219476000
032830,삼성생명,KOSPI,55000000000000
028260,삼성물산,KOSPI,53839636892000
000270,기아,KOSPI,52198217832600
329180,HD현대중공업,KOSPI,52060767600000
055550,신한지주,KOSPI,51357856146600
034020,두산에너빌리티,KOSPI,48298310408400
068270,셀트리온,KOSPI,45743313970200
012330,현대모비스,KOSPI,44821896002000
086790,하나금융지주,KOSPI,36518347258800
034730,SK,KOSPI,36396356906000
006400,삼성SDI,KOSPI,35860560850000
035420,NAVER,KOSPI,33036762941000
066570,LG전자,KOSPI,29628715652200
010120,LS ELECTRIC,KOSPI,29580000000000
000810,삼성화재,KOSPI,28708325139000
009540,HD한국조선해양,KOSPI,27813834588000
267260,HD현대일렉트릭,KOSPI,27035351250000
042660,한화오션,KOSPI,26995020011400
298040,효성중공업,KOSPI,26341848100000
005490,POSCO홀딩스,KOSPI,25595013221000
316140,우리금융지주,KOSPI,25009880576700
010130,고려아연,KOSPI,22751536210000
015760,한국전력,KOSPI,22516890000775
138040,메리츠금융지주,KOSPI,21035552216100
011200,HMM,KOSPI,20421102050500
033780,KT&G,KOSPI,19391793180800
096770,SK이노베이션,KOSPI,19373449504800
010140,삼성중공업,KOSPI,19272000000000
000150,두산,KOSPI,19205888310000
051910,LG화학,KOSPI,18812859409500
006800,미래에셋증권,KOSPI,18801447168000
017670,SK텔레콤,KOSPI,18794129637500
042700,한미반도체,KOSPI,18261817520000
035720,카카오,KOSPI,17564199425500
267250,HD현대,KOSPI,17496968327500
018260,삼성에스디에스,KOSPI,17061804900000
024110,기업은행,KOSPI,16426972901400
003550,LG,KOSPI,16101948426000
079550,LIG디펜스앤에어로스페이스,KOSPI,15708000000000
064350,현대로템,KOSPI,15640090586900
196170,알테오젠,KOSDAQ,15593625813000
086280,현대글로비스,KOSPI,15375000000000
047810,한국항공우주,KOSPI,15274349266900
010950,S-Oil,KOSPI,15041061011200
278470,에이피알,KOSPI,13852117350000
003670,포스코퓨처엠,KOSPI,13466457708000
030200,KT,KOSPI,13457957979000
011070,LG이노텍,KOSPI,13111577278000
272210,한화시스템,KOSPI,13111005596600
000720,현대건설,KOSPI,11937338008000
307950,현대오토에버,KOSPI,11188984656000
086520,에코프로,KOSDAQ,11187954924800
259960,크래프톤,KOSPI,11026942087000
005830,DB손해보험,KOSPI,10781357445400
071050,한국금융지주,KOSPI,10482059095200
323410,카카오뱅크,KOSPI,10401225526600
005940,NH투자증권,KOSPI,10208548803250
047050,포스코인터내셔널,KOSPI,10027598916000
0126Z0,삼성에피스홀딩스,KOSPI,10002985698000
247540,에코프로비엠,KOSDAQ,9998270354800
003490,대한항공,KOSPI,9905135780900
006260,LS,KOSPI,9812400000000
003230,삼양식품,KOSPI,9657325230000
028050,삼성E&A,KOSPI,9368800000000
078930,GS,KOSPI,9057310762500
277810,레인보우로보틱스,KOSDAQ,8749335958000
161390,한국타이어앤테크놀로지,KOSPI,8671254830000
443060,HD현대마린솔루션,KOSPI,8585607590000
090430,아모레퍼시픽,KOSPI,8194835535900
016360,삼성증권,KOSPI,8090580000000
352820,하이브,KOSPI,7836822784800
180640,한진칼,KOSPI,7824539098800
039490,키움증권,KOSPI,7252129374000
064400,LG씨엔에스,KOSPI,6946722471600
005387,현대차2우B,KOSPI,6919361747000
021240,코웨이,KOSPI,6701675242200
047040,대우건설,KOSPI,6619722048180
267270,HD건설기계,KOSPI,6608429596300
326030,SK바이오팜,KOSPI,6539156375000
032640,LG유플러스,KOSPI,6332461761440
000100,유한양행,KOSPI,6292160479000
241560,두산밥캣,KOSPI,6048517701500
007660,이수페타시스,KOSPI,6012215036100
000880,한화,KOSPI,5908563612200
036930,주성엔지니어링,KOSDAQ,5861269358100
009830,한화솔루션,KOSPI,5646669807600
377300,카카오페이,KOSPI,5634000706250
029780,삼성카드,KOSPI,5514883211600
271560,오리온,KOSPI,5391726683200
175330,JB금융지주,KOSPI,5325198075200
036570,NC,KOSPI,5321373434000
001440,대한전선,KOSPI,5223202683400
353200,대덕전자,KOSPI,5099826660000
128940,한미약품,KOSPI,4983475499000
058470,리노공업,KOSDAQ,4961391435000
051900,LG생활건강,KOSPI,4956898113000
034220,LG디스플레이,KOSPI,4870000000000
062040,산일전기,KOSPI,4847698870000
028300,HLB,KOSDAQ,4795136028000
088980,맥쿼리인프라,KOSPI,4784430710070
298380,에이비엘바이오,KOSDAQ,4652558175300
138930,BNK금융지주,KOSPI,4639389143350
010060,OCI홀딩스,KOSPI,4583541956000
005385,현대차우,KOSPI,4570159968000
454910,두산로보틱스,KOSPI,4446650628000
000500,가온전선,KOSPI,4389219271800
240810,원익IPS,KOSDAQ,4265390996900
001040,CJ,KOSPI,4207323111600
111770,영원무역,KOSPI,4085517349600
087010,펩트론,KOSDAQ,4068877575000
141080,리가켐바이오,KOSDAQ,4064732096400
222800,심텍,KOSDAQ,4057343727300
004170,신세계,KOSPI,3933917886500
011790,SKC,KOSPI,3923225371800
039030,이오테크닉스,KOSDAQ,3911457125000
088350,한화생명,KOSPI,3908385000000
052690,한전기술,KOSPI,3841110000000
000250,삼천당제약,KOSDAQ,3778998739200
002380,KCC,KOSPI,3712131072000
004020,현대제철,KOSPI,3696448244500
018880,한온시스템,KOSPI,3679151248920
000990,DB하이텍,KOSPI,3597829427600
082740,한화엔진,KOSPI,3517297035300
214450,파마리서치,KOSDAQ,3496116552000
319660,피에스케이,KOSDAQ,3412278909200
066970,엘앤에프,KOSPI,3409257188000
214370,케어젠,KOSDAQ,3394788000000
145020,휴젤,KOSDAQ,3354066364000
251270,넷마블,KOSPI,3314253396950
001450,현대해상,KOSPI,3303369687500
108490,로보티즈,KOSDAQ,3276739758000
028670,팬오션,KOSPI,3207417072000
036460,한국가스공사,KOSPI,3194029800000
035250,강원랜드,KOSPI,3125670705000
022100,포스코DX,KOSPI,3109110208050
031210,서울보증보험,KOSPI,3089605711500
011780,금호석유화학,KOSPI,3079256580000
097950,CJ제일제당,KOSPI,3071053944000
008930,한미사이언스,KOSPI,3005808622500
483650,달바글로벌,KOSPI,2986045685000
214150,클래시스,KOSDAQ,2935604655000
012750,에스원,KOSPI,2884137610200
302440,SK바이오사이언스,KOSPI,2836204390950
017800,현대엘리베이터,KOSPI,2830288674000
139130,iM금융지주,KOSPI,2820452296480
440110,파두,KOSDAQ,2811228614700
007340,DN오토모티브,KOSPI,2805595976750
403870,HPSP,KOSDAQ,2785855000000
095340,ISC,KOSDAQ,2774694892200
023530,롯데쇼핑,KOSPI,2760982488000
375500,DL이앤씨,KOSPI,2758855319900
009420,한올바이오파마,KOSPI,2753081622600
103590,일진전기,KOSPI,2746678464000
006360,GS건설,KOSPI,2700096009500
004800,효성,KOSPI,2643310265300
026960,동서,KOSPI,2637065000000
009970,영원무역홀딩스,KOSPI,2636101759500
282330,BGF리테일,KOSPI,2632338883800
310210,보로노이,KOSDAQ,2628140752500
003690,코리안리,KOSPI,2576592631980
347850,디앤디파마텍,KOSDAQ,2557738582200
319400,현대무벡스,KOSDAQ,2556080095050
080220,제주반도체,KOSDAQ,2545325358700
383220,F&F,KOSPI,2539759072500
011170,롯데케미칼,KOSPI,2536582346700
084370,유진테크,KOSDAQ,2523056224200
005850,에스엘,KOSPI,2522154636000
226950,올릭스,KOSDAQ,2485416300000
257720,실리콘투,KOSDAQ,2482061138200
161890,한국콜마,KOSPI,2478533085000
001720,신영증권,KOSPI,2477508000000
081660,미스토홀딩스,KOSPI,2474079744000
450080,에코프로머티,KOSPI,2471404063000
489790,한화비전,KOSPI,2461309012500
004370,농심,KOSPI,2448263405000
000240,한국앤컴퍼니,KOSPI,2439835668000
095610,테스,KOSDAQ,2414192000000
204320,HL만도,KOSPI,2361943136000
007070,GS리테일,KOSPI,2353548732250
014680,한솔케미칼,KOSPI,2353099848000
085620,미래에셋생명,KOSPI,2345373000000
004990,롯데지주,KOSPI,2327149169600
103140,풍산,KOSPI,2326015074000
192820,코스맥스,KOSPI,2298275572500
131290,티에스이,KOSDAQ,2273123659500
357780,솔브레인,KOSDAQ,2263562706000
139480,이마트,KOSPI,2251818830400
279570,케이뱅크,KOSPI,2251608088050
058610,에스피지,KOSDAQ,2208865056000
030000,제일기획,KOSPI,2207641107750
073240,금호타이어,KOSPI,2206159004160
263750,펄어비스,KOSDAQ,2196394654500
005440,현대지에프홀딩스,KOSPI,2193430500040
069960,현대백화점,KOSPI,2180212603200
178320,서진시스템,KOSDAQ,2145029836900
051600,한전KPS,KOSPI,2101500000000
018670,SK가스,KOSPI,2068994034000
002790,아모레퍼시픽홀딩스,KOSPI,2068193769000
237690,에스티팜,KOSDAQ,2047998187800
098460,고영,KOSDAQ,2025665126100
031980,피에스케이홀딩스,KOSDAQ,2007458974500
067310,하나마이크론,KOSDAQ,1991401526550
005290,동진쎄미켐,KOSDAQ,1980189395100
336260,두산퓨얼셀,KOSPI,1948438348500
064760,티씨케이,KOSDAQ,1940746617600
068760,셀트리온제약,KOSDAQ,1927061208800
462870,시프트업,KOSPI,1923796897500
032820,우리기술,KOSDAQ,1886807963040
439260,대한조선,KOSPI,1856825587500
071970,HD현대마린엔진,KOSPI,1841937178500
457190,이수스페셜티케미컬,KOSPI,1840329304800
112610,씨에스윈드,KOSPI,1813370329000
000120,CJ대한통운,KOSPI,1802175176000
140860,파크시스템스,KOSDAQ,1761120953500
010170,대한광통신,KOSDAQ,1736774822200
000155,두산우,KOSPI,1724473353000
475150,SK이터닉스,KOSPI,1723790402400
041510,에스엠,KOSDAQ,1707943874000
011210,현대위아,KOSPI,1677936621100
395400,SK리츠,KOSPI,1670647791000
008770,호텔신라,KOSPI,1670007548550
120110,코오롱인더,KOSPI,1664999379200
023590,다우기술,KOSPI,1660068415200
006040,동원산업,KOSPI,1657487753450
001800,오리온홀딩스,KOSPI,1648292264800
140410,메지온,KOSDAQ,1643541877800
035900,JYP Ent.,KOSDAQ,1639824505800
290650,엘앤씨바이오,KOSDAQ,1618182240000
089030,테크윙,KOSDAQ,1608128193000
060370,LS마린솔루션,KOSDAQ,1575001448100
089970,브이엠,KOSDAQ,1569075194000
0009K0,에임드바이오,KOSDAQ,1552107864000
001740,SK네트웍스,KOSPI,1536549189740
083650,비에이치아이,KOSDAQ,1524010468750
020150,롯데에너지머티리얼즈,KOSPI,1515980153850
020560,아시아나항공,KOSPI,1505792097410
097230,HJ중공업,KOSPI,1497999756960
006280,녹십자,KOSPI,1491202248800
294870,IPARK현대산업개발,KOSPI,1476324192000
069620,대웅제약,KOSPI,1474970997500
00680K,미래에셋증권2우B,KOSPI,1474200000000
001430,세아베스틸지주,KOSPI,1470346879000
089860,롯데렌탈,KOSPI,1468714744600
096530,씨젠,KOSDAQ,1464939131700
001120,LX인터내셔널,KOSPI,1453500000000
950160,코오롱티슈진,KOSDAQ,1440244212000
298020,효성티앤씨,KOSPI,1432462742000
030530,원익홀딩스,KOSDAQ,1426585509070
322000,HD현대에너지솔루션,KOSPI,1424640000000
007390,네이처셀,KOSDAQ,1411127726400
082920,비츠로셀,KOSDAQ,1383524970050
420770,기가비스,KOSDAQ,1370249439800
229640,LS에코에너지,KOSPI,1361275871550
007310,오뚜기,KOSPI,1356650455000
127120,제이에스링크,KOSDAQ,1355357562000
078600,대주전자재료,KOSDAQ,1350555868000
012630,HDC,KOSPI,1347175808550
181710,NHN,KOSPI,1342878699000
007810,코리아써키트,KOSPI,1323840624000
192080,더블유게임즈,KOSPI,1306402975600
475830,오름테라퓨틱,KOSDAQ,1301003441000
039200,오스코텍,KOSDAQ,1300777984000
009155,삼성전기우,KOSPI,1299421848000
082640,동양생명,KOSPI,1287516293250
218410,RFHIC,KOSDAQ,1278278760200
415640,KB발해인프라,KOSPI,1263444599880
004000,롯데정밀화학,KOSPI,1244850000000
131970,두산테스나,KOSDAQ,1242741403400
003540,대신증권,KOSPI,1234552663400
000815,삼성화재우,KOSPI,1214836080000
003380,하림지주,KOSDAQ,1199580200910
043260,성호전자,KOSDAQ,1195217938180
347700,스피어,KOSDAQ,1190836462200
017960,한국카본,KOSPI,1180807705100
005070,코스모신소재,KOSPI,1179117270500
361610,SK아이이테크놀로지,KOSPI,1174462756000
281820,케이씨텍,KOSPI,1170100865100
195940,HK이노엔,KOSDAQ,1161525531000
323280,태성,KOSDAQ,1155862543000
491000,리브스메드,KOSDAQ,1140275485650
030610,교보증권,KOSPI,1136210721170
437730,삼현,KOSDAQ,1131960141900
183300,코미코,KOSDAQ,1117664864000
066575,LG전자우,KOSPI,1109911915400
000080,하이트진로,KOSPI,1108812389910
300720,한일시멘트,KOSPI,1083320928570
006340,대원전선,KOSPI,1082118940800
330590,롯데리츠,KOSPI,1073519404060
077970,STX엔진,KOSPI,1067938475800
009450,경동나비엔,KOSPI,1063507216000
003570,SNT다이내믹스,KOSPI,1050785225200
000210,DL,KOSPI,1047794200000
166090,하나머티리얼즈,KOSDAQ,1034372350200
093370,후성,KOSPI,1029651168000
003090,대웅,KOSPI,1028531626200
003240,태광산업,KOSPI,1019874400000
032350,롯데관광개발,KOSPI,1014107825760
241710,코스메카코리아,KOSDAQ,992172000000
031330,에스에이엠티,KOSDAQ,988951212630
280360,롯데웰푸드,KOSPI,980287131000
185750,종근당,KOSPI,963434044000
051915,LG화학우,KOSPI,961100000000
009240,한샘,KOSPI,951947387600
192400,쿠쿠홀딩스,KOSPI,949510339500
005300,롯데칠성,KOSPI,939950949200
041830,인바디,KOSDAQ,939617475400
451800,한화리츠,KOSPI,937512000000
003530,한화투자증권,KOSPI,933282821250
006120,SK디스커버리,KOSPI,929894303400
034230,파라다이스,KOSPI,918883469440
079160,CJ CGV,KOSPI,915671755880
195870,해성디에스,KOSPI,889100000000
030190,NICE평가정보,KOSPI,878959982840
083450,GST,KOSDAQ,878650250000
476830,알지노믹스,KOSDAQ,875329603200
003470,유안타증권,KOSPI,872840862060
293490,카카오게임즈,KOSDAQ,867839004450
101490,에스앤에스텍,KOSDAQ,861929111600
119850,지엔씨에너지,KOSDAQ,855343268000
071055,한국금융지주우,KOSPI,852961345600
458870,씨어스,KOSDAQ,852538176000
499790,GS피앤엘,KOSPI,850743078900
086450,동국제약,KOSDAQ,850331896000
065350,신성델타테크,KOSDAQ,845131401000
085660,차바이오텍,KOSDAQ,845123170140
115180,큐리언트,KOSDAQ,842153402450
252990,샘씨엔에스,KOSDAQ,839437372660
038500,삼표시멘트,KOSDAQ,836351371500
204270,제이앤티씨,KOSDAQ,828968517780
100090,SK오션플랜트,KOSPI,827835209250
281740,레이크머티리얼즈,KOSDAQ,822946460960
090710,휴림로봇,KOSDAQ,816588168070
388720,유일로보틱스,KOSDAQ,816447208500
213420,덕산네오룩스,KOSDAQ,815704230150
036540,SFA반도체,KOSDAQ,814078499850
099320,쎄트렉아이,KOSDAQ,804918933000
298050,HS효성첨단소재,KOSPI,803702671200
001820,삼화콘덴서,KOSPI,800415000000
328130,루닛,KOSDAQ,792235035200
036530,SNT홀딩스,KOSPI,785847305200
417200,LS머트리얼즈,KOSDAQ,784770844400
005090,SGC에너지,KOSPI,782426781900
214320,이노션,KOSPI,779600000000
365550,ESR켄달스퀘어리츠,KOSPI,778871685000
090360,로보스타,KOSDAQ,775125000000
137310,에스디바이오센서,KOSPI,772794252800
035760,CJ ENM,KOSDAQ,771906220800
056190,SFA,KOSDAQ,770242902000
122870,와이지엔터테인먼트,KOSDAQ,770071218800
004490,세방전지,KOSPI,756756000000
253450,스튜디오드래곤,KOSDAQ,754468299800
466100,클로봇,KOSDAQ,753593474400
189300,인텔리안테크,KOSDAQ,750551040300
003850,보령,KOSPI,748922317110
285130,SK케미칼,KOSPI,741252123100
232140,와이씨,KOSDAQ,740869510500
137400,피엔티,KOSDAQ,739150713600
071320,지역난방공사,KOSPI,737565992800
100790,미래에셋벤처투자,KOSDAQ,733595182180
064960,SNT모티브,KOSPI,720568384800
032190,다우데이타,KOSDAQ,715827000000
074600,원익QnC,KOSDAQ,715033600000
388210,씨엠티엑스,KOSDAQ,713462968200
036830,솔브레인홀딩스,KOSDAQ,709437742600
248070,솔루엠,KOSPI,708158455160
033100,제룡전기,KOSDAQ,707549116450
014620,성광벤드,KOSDAQ,695802936800
006730,서부T&D,KOSDAQ,693547999170
006110,삼아알미늄,KOSPI,693410411750
000670,영풍,KOSPI,686718475900
000370,한화손해보험,KOSPI,685257431050
456040,OCI,KOSPI,683970618000
445680,큐리옥스바이오시스템즈,KOSDAQ,683829386250
019210,와이지-원,KOSDAQ,678785536000
032500,케이엠더블유,KOSDAQ,678442552080
171090,선익시스템,KOSDAQ,673487129000
317450,명인제약,KOSPI,666490000000
005690,파미셀,KOSPI,663644394840
003160,디아이,KOSPI,663635000000
002960,한국쉘석유,KOSPI,663000000000
356860,티엘비,KOSDAQ,660080091000
093050,LF,KOSPI,654976000000
102710,이엔에프테크놀로지,KOSDAQ,653668497000
053800,안랩,KOSDAQ,652013251600
069260,TKG휴켐스,KOSPI,650787120960
094170,동운아나텍,KOSDAQ,647162519200
005880,대한해운,KOSPI,647108416700
002350,넥센타이어,KOSPI,638747915580
048410,현대바이오,KOSDAQ,637901830920
005180,빙그레,KOSPI,637709332800
093320,케이아이엔엑스,KOSDAQ,636840000000
293940,신한알파리츠,KOSPI,636145046980
001680,대상,KOSPI,635791258750
025540,한국단자,KOSPI,635222000000
397030,에이프릴바이오,KOSDAQ,634514684600
001570,금양,KOSPI,633275240400
014820,동원시스템즈,KOSPI,630560383500
453340,현대그린푸드,KOSPI,625727481490
476060,온코닉테라퓨틱스,KOSDAQ,623903721600
000400,롯데손해보험,KOSPI,623776003200
006380,카프로,KOSPI,618539985360
295310,에이치브이엠,KOSDAQ,612269078400
075580,세진중공업,KOSPI,609426168320
268280,미원에스씨,KOSPI,606000000000
456160,지투지바이오,KOSDAQ,602816692500
023160,태광,KOSDAQ,600120014400
251970,펌텍코리아,KOSDAQ,599540000000
006650,대한유화,KOSPI,598650000000
052400,코나아이,KOSDAQ,596366766450
050890,쏠리드,KOSDAQ,594806467860
225570,넥슨게임즈,KOSDAQ,592741566000
383800,LX홀딩스,KOSPI,592700961300
000640,동아쏘시오홀딩스,KOSPI,590442617900
094800,맵스리얼티,KOSPI,589498001850
017940,E1,KOSPI,588588000000
161580,필옵틱스,KOSDAQ,587228287350
037460,삼지전자,KOSDAQ,584203087600
016380,KG스틸,KOSPI,582051780540
114090,GKL,KOSPI,581443298000
003620,KG모빌리티,KOSPI,578792248320
001060,JW중외제약,KOSPI,577491064000
044490,태웅,KOSDAQ,577212941850
108320,LX세미콘,KOSPI,574943005000
001270,부국증권,KOSPI,574491684400
222080,SFA넥셀,KOSDAQ,574017462720
010780,아이에스동서,KOSPI,573854413760
100840,SNT에너지,KOSPI,571823649950
086900,메디톡스,KOSDAQ,570742465400
052020,에스티큐브,KOSDAQ,568340312760
00088K,한화3우B,KOSPI,567579899250
041960,코미팜,KOSDAQ,566709416650
00104K,CJ4우(전환),KOSPI,565929956800
121600,나노신소재,KOSDAQ,560995238250
439960,코스모로보틱스,KOSDAQ,555554717120
178920,PI첨단소재,KOSPI,554436159360
007700,F&F홀딩스,KOSPI,549948000020
490470,세미파이브,KOSDAQ,547129075200
002840,미원상사,KOSPI,544950000000
112040,위메이드,KOSDAQ,544873152150
079940,가비아,KOSDAQ,540182531000
003300,한일홀딩스,KOSPI,540166898880
358570,지아이이노베이션,KOSDAQ,538708650100
005810,풍산홀딩스,KOSPI,535602397800
053610,프로텍,KOSDAQ,535500000000
033240,자화전자,KOSPI,533655899400
099190,아이센스,KOSDAQ,529997204870
174900,앱클론,KOSDAQ,527733812050
058650,세아홀딩스,KOSPI,523916146000
045100,한양이엔지,KOSDAQ,517125000000
059090,미코,KOSDAQ,516623387880
046890,서울반도체,KOSDAQ,516002790000
399720,가온칩스,KOSDAQ,511709118600
060250,NHN KCP,KOSDAQ,510842971920
124500,아이티센글로벌,KOSDAQ,509339367650
336370,솔루스첨단소재,KOSPI,508373570560
082270,젬백스,KOSDAQ,507767758410
477850,마키나락스,KOSDAQ,506897712800
460930,현대힘스,KOSDAQ,506737275170
211050,인카금융서비스,KOSDAQ,505445120820
001510,SK증권,KOSPI,505379760725
448730,삼성FN리츠,KOSPI,501685500000
033500,동성화인텍,KOSDAQ,500224759920
001530,DI동일,KOSPI,499246466100
348370,엔켐,KOSDAQ,498475090750
160190,하이젠알앤엠,KOSDAQ,495752400000
067160,SOOP,KOSDAQ,491976027600
376900,로킷헬스케어,KOSDAQ,491293769550
001500,현대차증권,KOSPI,487862717160
377740,바이오노트,KOSPI,485996448960
003545,대신증권우,KOSPI,485959846620
039130,하나투어,KOSPI,485609368200
475960,토모큐브,KOSDAQ,484468455300
460860,동국제강,KOSPI,482189925240
009410,태영건설,KOSPI,481500746204
090435,아모레퍼시픽우,KOSPI,480381265000
383310,에코프로에이치엔,KOSDAQ,480325942800
284740,쿠쿠홈시스,KOSPI,480158862000
005250,녹십자홀딩스,KOSPI,479687742000
090460,비에이치,KOSPI,478366724220
101160,월덱스,KOSDAQ,476342148050
249420,일동제약,KOSPI,475839310080
079900,전진건설로봇,KOSPI,474987339750
034310,NICE,KOSPI,470124038030
015750,성우하이텍,KOSDAQ,469600000000
005945,NH투자증권우,KOSPI,468000006400
018290,브이티,KOSDAQ,467521792440
009520,포스코엠텍,KOSDAQ,467231127660
056080,유진로봇,KOSDAQ,466855284060
003030,세아제강지주,KOSPI,466764743900
126340,비나텍,KOSDAQ,466008868600
034950,한국기업평가,KOSDAQ,465856736400
017900,광전자,KOSPI,464708979260
145990,삼양사,KOSPI,464620877450
002240,고려제강,KOSPI,463860000000
376300,디어유,KOSDAQ,461949380760
144960,뉴파워프라즈마,KOSDAQ,460957183200
008060,대덕,KOSPI,459294598640
000070,삼양홀딩스,KOSPI,458028269000
219130,타이거일렉,KOSDAQ,457786025000
336570,원텍,KOSDAQ,457116907520
214430,아이쓰리시스템,KOSDAQ,453047330000
033790,피노,KOSDAQ,450771408670
005389,현대차3우B,KOSPI,444543332000
030520,한컴,KOSDAQ,444181897280
417310,코람코더원리츠,KOSPI,441572000000
236200,슈프리마,KOSDAQ,440776455200
122640,예스티,KOSDAQ,436412415000
004690,삼천리,KOSPI,434125206900
019170,신풍제약,KOSPI,430880250840
484870,엠앤씨솔루션,KOSPI,428951754000
486990,노타,KOSDAQ,428918221500
161000,애경케미칼,KOSPI,427622152110
004700,조광피혁,KOSPI,426874659600
036810,에프에스티,KOSDAQ,426284345410
215200,메가스터디교육,KOSDAQ,424973856000
002810,삼영무역,KOSPI,421969761800
042000,카페24,KOSDAQ,421183703980
035890,서희건설,KOSDAQ,420366785400
278280,천보,KOSDAQ,419666106250
014830,유니드,KOSPI,418237680000
104830,원익머트리얼즈,KOSDAQ,417955200000
003000,부광약품,KOSPI,417351558330
357120,코람코라이프인프라리츠,KOSPI,417081991890
077360,덕산하이메탈,KOSDAQ,415294198280
072710,농심홀딩스,KOSPI,415082205000
389470,인벤티지랩,KOSDAQ,413869718800
095660,네오위즈,KOSDAQ,413040002310
365340,성일하이텍,KOSDAQ,412183568500
272290,이녹스첨단소재,KOSDAQ,411709560850
078130,국일제지,KOSDAQ,409248330810
001200,유진투자증권,KOSPI,405870291420
078340,컴투스,KOSDAQ,404454419850
003280,흥아해운,KOSPI,400307456835
016590,신대양제지,KOSPI,400157352600
033160,엠케이전자,KOSDAQ,398966744340
029530,신도리코,KOSPI,398830675450
036620,감성코퍼레이션,KOSDAQ,398092841920
372320,큐로셀,KOSDAQ,396667309600
002030,아세아,KOSPI,396123124800
403550,쏘카,KOSPI,394195997380
452260,한화갤러리아,KOSPI,393535008300
368770,파이버프로,KOSDAQ,393265073250
344820,KCC글라스,KOSPI,392874595200
027410,BGF,KOSPI,390524507280
025900,동화기업,KOSDAQ,388279948800
064290,인텍플러스,KOSDAQ,386783703300
013030,하이록코리아,KOSDAQ,386583530400
031430,신세계인터내셔날,KOSPI,386245440000
253590,네오셈,KOSDAQ,386048643200
194370,제이에스코퍼레이션,KOSPI,385922881400
015360,INVENI,KOSPI,385860000000
016610,DB증권,KOSPI,384564284340
950210,프레스티지바이오파마,KOSPI,384014430450
005420,코스모화학,KOSPI,383314115440
170920,엘티씨,KOSDAQ,382421361200
271940,일진하이솔루스,KOSPI,381288495000
448900,한국피아이엠,KOSDAQ,380868453900
041190,우리기술투자,KOSDAQ,380100000000
069080,웹젠,KOSDAQ,378721212250
381970,케이카,KOSPI,377385155040
078160,메디포스트,KOSDAQ,377148280860
027360,아주IB투자,KOSDAQ,376762212660
024850,HLB이노베이션,KOSDAQ,375961960960
200710,에이디테크놀로지,KOSDAQ,374243794600
425420,티에프이,KOSDAQ,373502225250
025980,아난티,KOSDAQ,373149296650
441270,파인엠텍,KOSDAQ,372930696890
306200,세아제강,KOSPI,372122560000
001940,KISCO홀딩스,KOSPI,370712337000
130660,한전산업,KOSPI,368380000000
004710,한솔테크닉스,KOSPI,368120331810
092230,KPX홀딩스,KOSPI,367121737400
105630,한세실업,KOSPI,366800000000
009900,명신산업,KOSPI,366241528340
005950,이수화학,KOSPI,364963065720
170900,동아에스티,KOSPI,364795537500
003800,에이스침대,KOSDAQ,364306500000
241770,메카로,KOSDAQ,363877248000
008730,율촌화학,KOSPI,362576000000
033640,네패스,KOSDAQ,360184735240
011760,현대코퍼레이션,KOSPI,359166426900
204620,글로벌텍스프리,KOSDAQ,359147816300
126560,현대퓨처넷,KOSPI,358179411200
332570,PS일렉트로닉스,KOSDAQ,355942110060
060280,큐렉소,KOSDAQ,354008998200
089590,제주항공,KOSPI,353610719225
017810,풀무원,KOSPI,353377424340
007690,국도화학,KOSPI,353300740800
060980,HL홀딩스,KOSPI,352713205950
078020,LS증권,KOSDAQ,351750744600
145720,덴티움,KOSPI,350129974600
025320,시노펙스,KOSDAQ,349756509135
089010,켐트로닉스,KOSDAQ,349655062950
104700,한국철강,KOSPI,349555500000
089890,코세스,KOSDAQ,348284202000
020000,한섬,KOSPI,347927302800
002990,금호건설,KOSPI,345399958980
005610,삼립,KOSPI,345160360000
006220,제주은행,KOSPI,344722839840
029460,케이씨,KOSPI,343289665250
092730,네오팜,KOSDAQ,340594766250
069540,빛과전자,KOSDAQ,340329528940
064260,다날,KOSDAQ,337378738220
455900,엔젤로보틱스,KOSDAQ,336336634850
199800,툴젠,KOSDAQ,334261917350
290550,디케이티,KOSDAQ,332620454900
024720,콜마홀딩스,KOSPI,332330749710
183190,아세아시멘트,KOSPI,331719667840
092790,넥스틸,KOSPI,331525500000
317400,자이에스앤디,KOSPI,330814895600
389650,넥스트바이오메디컬,KOSDAQ,328194389900
002020,코오롱,KOSPI,327855072000
097520,엠씨넥스,KOSPI,327496230000
160980,싸이맥스,KOSDAQ,327181077850
039440,에스티아이,KOSDAQ,324097282300
200880,서연이화,KOSPI,324070959630
006405,삼성SDI우,KOSPI,323579200000
006910,보성파워텍,KOSDAQ,323274241920
005720,넥센,KOSPI,322094579010
101930,인화정공,KOSDAQ,321690483840
327260,RF머트리얼즈,KOSDAQ,320226806000
117730,티로보틱스,KOSDAQ,320098630170
091810,트리니티항공,KOSPI,319592067334
348210,넥스틴,KOSDAQ,319024802250
138080,오이솔루션,KOSDAQ,318727268500
0120G0,삼양바이오팜,KOSPI,318255236000
206650,유바이오로직스,KOSDAQ,317539932480
001390,KG케미칼,KOSPI,317339901600
